iter	RMSE_SumError	RMSE_SumWeight
8147	1337351.457	7203
8148	1337349.57	7203
8149	1337346.88	7203
8150	1337334.03	7203
8151	1337313.466	7203
8152	1337313.414	7203
8153	1337313.23	7203
8154	1337300.221	7203
8155	1337295.135	7203
8156	1337303.083	7203
8157	1337285.83	7203
8158	1337308.456	7203
8159	1337316.571	7203
8160	1337287.34	7203
8161	1337287.605	7203
8162	1337296.824	7203
8163	1337290.706	7203
8164	1337300.346	7203
8165	1337287.687	7203
8166	1337283.467	7203
8167	1337282.239	7203
8168	1337231.615	7203
8169	1337233.291	7203
8170	1337232.672	7203
8171	1337201.352	7203
8172	1337204.808	7203
8173	1337195.237	7203
8174	1337159.18	7203
8175	1337156.134	7203
8176	1337152.896	7203
8177	1337140.394	7203
8178	1337156.778	7203
8179	1337174.917	7203
8180	1337181.907	7203
8181	1337153.174	7203
8182	1337183.336	7203
8183	1337156.797	7203
8184	1337153.793	7203
8185	1337143.303	7203
8186	1337133.542	7203
8187	1337150.286	7203
8188	1337153.479	7203
8189	1337147.964	7203
8190	1337139.02	7203
8191	1337135.951	7203
8192	1337126.438	7203
8193	1337117.257	7203
8194	1337118.364	7203
8195	1337078.358	7203
8196	1337085.334	7203
8197	1337055.741	7203
8198	1337057.698	7203
8199	1337086.24	7203
8200	1337082.242	7203
8201	1337072.173	7203
8202	1337081.431	7203
8203	1337083.335	7203
8204	1337091.538	7203
8205	1337095.668	7203
8206	1337085.797	7203
8207	1337093.828	7203
8208	1337095.561	7203
8209	1337093.571	7203
8210	1337105.158	7203
8211	1337108.804	7203
8212	1337120.596	7203
8213	1337120.98	7203
8214	1337114.412	7203
8215	1337096.246	7203
8216	1337093.624	7203
8217	1337088.954	7203
8218	1337090.024	7203
8219	1337081.355	7203
8220	1337083.366	7203
8221	1337079.354	7203
8222	1337062.877	7203
8223	1337077.398	7203
8224	1337058.231	7203
8225	1337074.412	7203
8226	1337064.602	7203
8227	1337069.597	7203
8228	1337063.015	7203
8229	1337048.945	7203
8230	1337060.521	7203
8231	1337075.032	7203
8232	1337076.92	7203
8233	1337057.782	7203
8234	1337045.737	7203
8235	1337058.422	7203
8236	1337081.936	7203
8237	1337116.295	7203
8238	1337108.312	7203
8239	1337123.296	7203
8240	1337122.883	7203
8241	1337105.686	7203
8242	1337096.636	7203
8243	1337093.13	7203
8244	1337060.182	7203
8245	1337042.724	7203
8246	1337023.476	7203
8247	1337016.151	7203
8248	1337006.687	7203
8249	1336990.554	7203
8250	1336998.91	7203
8251	1336976.491	7203
8252	1336984.037	7203
8253	1336977.65	7203
8254	1336965.869	7203
8255	1336963.058	7203
8256	1336964.528	7203
8257	1336932.938	7203
8258	1336913.765	7203
8259	1336919.075	7203
8260	1336927.587	7203
8261	1336926.453	7203
8262	1336916	7203
8263	1336904.603	7203
8264	1336917.892	7203
8265	1336913.935	7203
8266	1336905.1	7203
8267	1336896.199	7203
8268	1336897.439	7203
8269	1336883.635	7203
8270	1336883.794	7203
8271	1336883.283	7203
8272	1336884.479	7203
8273	1336887.503	7203
8274	1336807.687	7203
8275	1336794.193	7203
8276	1336780.484	7203
8277	1336745.079	7203
8278	1336739.735	7203
8279	1336750.069	7203
8280	1336763.98	7203
8281	1336774.101	7203
8282	1336778.418	7203
8283	1336769.594	7203
8284	1336788.05	7203
8285	1336795.814	7203
8286	1336812.142	7203
8287	1336802.091	7203
8288	1336803.597	7203
8289	1336803.383	7203
8290	1336786.984	7203
8291	1336787.737	7203
8292	1336742.497	7203
8293	1336725.724	7203
8294	1336716.827	7203
8295	1336704.534	7203
8296	1336685.544	7203
8297	1336687.518	7203
8298	1336688.489	7203
8299	1336660.76	7203
8300	1336654.694	7203
8301	1336662.678	7203
8302	1336628.72	7203
8303	1336629.943	7203
8304	1336631.69	7203
8305	1336636.435	7203
8306	1336652.046	7203
8307	1336638.563	7203
8308	1336638.582	7203
8309	1336642.296	7203
8310	1336646.092	7203
8311	1336613.511	7203
8312	1336617.693	7203
8313	1336620.076	7203
8314	1336619.095	7203
8315	1336617.035	7203
8316	1336626.914	7203
8317	1336630.338	7203
8318	1336552.287	7203
8319	1336552.594	7203
8320	1336575.386	7203
8321	1336562.368	7203
8322	1336582.472	7203
8323	1336560.62	7203
8324	1336557.682	7203
8325	1336545.432	7203
8326	1336498.174	7203
8327	1336500.769	7203
8328	1336509.287	7203
8329	1336511.456	7203
8330	1336499.805	7203
8331	1336527.121	7203
8332	1336539.322	7203
8333	1336552.215	7203
8334	1336558.303	7203
8335	1336571.166	7203
8336	1336567.984	7203
8337	1336560.961	7203
8338	1336505.16	7203
8339	1336509.514	7203
8340	1336508.66	7203
8341	1336511.831	7203
8342	1336534.165	7203
8343	1336537.508	7203
8344	1336527.937	7203
8345	1336535.845	7203
8346	1336529.401	7203
8347	1336536.977	7203
8348	1336519.397	7203
8349	1336491.049	7203
8350	1336487.236	7203
8351	1336486.875	7203
8352	1336461.045	7203
8353	1336459.179	7203
8354	1336483.685	7203
8355	1336476.019	7203
8356	1336466.865	7203
8357	1336456.554	7203
8358	1336453.186	7203
8359	1336458.968	7203
8360	1336456.967	7203
8361	1336432.53	7203
8362	1336435.123	7203
8363	1336434.203	7203
8364	1336433.561	7203
8365	1336434.798	7203
8366	1336434.578	7203
8367	1336449.199	7203
8368	1336449.824	7203
8369	1336452.485	7203
8370	1336450.538	7203
8371	1336449.391	7203
8372	1336457.061	7203
8373	1336460.923	7203
8374	1336432.669	7203
8375	1336437.542	7203
8376	1336427.888	7203
8377	1336396.623	7203
8378	1336348.904	7203
8379	1336330.704	7203
8380	1336300.721	7203
8381	1336296.468	7203
8382	1336290.455	7203
8383	1336279.977	7203
8384	1336233.094	7203
8385	1336182.942	7203
8386	1336186.246	7203
8387	1336165.113	7203
8388	1336111.56	7203
8389	1336110.582	7203
8390	1336119.188	7203
8391	1336131.672	7203
8392	1336131.686	7203
8393	1336130.896	7203
8394	1336126.035	7203
8395	1336133.479	7203
8396	1336090.439	7203
8397	1336088.764	7203
8398	1336085.467	7203
8399	1336042.073	7203
8400	1336043.072	7203
8401	1336028.217	7203
8402	1336035.905	7203
8403	1336026.886	7203
8404	1336029.681	7203
8405	1336024.777	7203
8406	1336016.258	7203
8407	1335986.144	7203
8408	1335993.906	7203
8409	1335998.31	7203
8410	1335994.359	7203
8411	1335993.296	7203
8412	1335996.261	7203
8413	1336002.532	7203
8414	1336004.77	7203
8415	1335996.199	7203
8416	1335979.363	7203
8417	1335970.621	7203
8418	1335966.072	7203
8419	1335966.183	7203
8420	1335970.215	7203
8421	1335970.002	7203
8422	1335975.029	7203
8423	1335991.676	7203
8424	1335994.613	7203
8425	1335994.745	7203
8426	1335986.067	7203
8427	1335958.549	7203
8428	1335962.597	7203
8429	1335948.542	7203
8430	1335934.03	7203
8431	1335952.775	7203
8432	1335903.459	7203
8433	1335905.678	7203
8434	1335913.204	7203
8435	1335938.59	7203
8436	1335935.614	7203
8437	1335927.415	7203
8438	1335920.783	7203
8439	1335905.204	7203
8440	1335923.892	7203
8441	1335901.352	7203
8442	1335904.455	7203
8443	1335902.6	7203
8444	1335903.132	7203
8445	1335902.006	7203
8446	1335902.37	7203
8447	1335899.451	7203
8448	1335883.644	7203
8449	1335885.648	7203
8450	1335883.156	7203
8451	1335867.334	7203
8452	1335868.93	7203
8453	1335862.081	7203
8454	1335863.655	7203
8455	1335862.917	7203
8456	1335819.509	7203
8457	1335828.737	7203
8458	1335819.941	7203
8459	1335795.379	7203
8460	1335779.123	7203
8461	1335778.994	7203
8462	1335781.408	7203
8463	1335775.141	7203
8464	1335774.882	7203
8465	1335777.166	7203
8466	1335767.818	7203
8467	1335767.014	7203
8468	1335767.792	7203
8469	1335752.768	7203
8470	1335742.635	7203
8471	1335750.569	7203
8472	1335763.839	7203
8473	1335762.009	7203
8474	1335744.266	7203
8475	1335745.88	7203
8476	1335755.364	7203
8477	1335762.644	7203
8478	1335752.059	7203
8479	1335733.216	7203
8480	1335714.927	7203
8481	1335726.873	7203
8482	1335726.781	7203
8483	1335729.756	7203
8484	1335685.402	7203
8485	1335700.468	7203
8486	1335698.021	7203
8487	1335709.946	7203
8488	1335680.645	7203
8489	1335682.271	7203
8490	1335640.682	7203
8491	1335639.307	7203
8492	1335643.326	7203
8493	1335595.22	7203
8494	1335587.434	7203
8495	1335576.334	7203
8496	1335582.593	7203
8497	1335592.287	7203
8498	1335598.055	7203
8499	1335629.466	7203
8500	1335611.975	7203
8501	1335609.169	7203
8502	1335609.268	7203
8503	1335607.826	7203
8504	1335587.8	7203
8505	1335579.879	7203
8506	1335587.509	7203
8507	1335593.722	7203
8508	1335595.669	7203
8509	1335558.544	7203
8510	1335549.592	7203
8511	1335551.084	7203
8512	1335555.611	7203
8513	1335556.594	7203
8514	1335569.831	7203
8515	1335529.433	7203
8516	1335528.116	7203
8517	1335525.93	7203
8518	1335528.58	7203
8519	1335534.171	7203
8520	1335528.36	7203
8521	1335522.725	7203
8522	1335503.693	7203
8523	1335498.604	7203
8524	1335479.236	7203
8525	1335488.331	7203
8526	1335494.016	7203
8527	1335503.41	7203
8528	1335499.047	7203
8529	1335509.91	7203
8530	1335483.484	7203
8531	1335486.665	7203
8532	1335518.383	7203
8533	1335521.26	7203
8534	1335517.746	7203
8535	1335511.62	7203
8536	1335510.528	7203
8537	1335505.344	7203
8538	1335503.67	7203
8539	1335489.961	7203
8540	1335482.683	7203
8541	1335482.09	7203
8542	1335485.917	7203
8543	1335492.622	7203
8544	1335443.142	7203
8545	1335367.268	7203
8546	1335360.851	7203
8547	1335367.906	7203
8548	1335371.745	7203
8549	1335371.802	7203
8550	1335363.615	7203
8551	1335358.015	7203
8552	1335359.282	7203
8553	1335358.265	7203
8554	1335368.265	7203
8555	1335373.579	7203
8556	1335374.582	7203
8557	1335375.279	7203
8558	1335344.699	7203
8559	1335350.518	7203
8560	1335357.834	7203
8561	1335341.257	7203
8562	1335352.479	7203
8563	1335356.343	7203
8564	1335357.951	7203
8565	1335316.507	7203
8566	1335295.86	7203
8567	1335276.032	7203
8568	1335254.949	7203
8569	1335258.899	7203
8570	1335231.638	7203
8571	1335224.071	7203
8572	1335209.081	7203
8573	1335223.254	7203
8574	1335203.171	7203
8575	1335187.892	7203
8576	1335165.93	7203
8577	1335167.635	7203
8578	1335158.913	7203
8579	1335153.114	7203
8580	1335150.667	7203
8581	1335143.69	7203
8582	1335151.322	7203
8583	1335153.819	7203
8584	1335153.208	7203
8585	1335147.985	7203
8586	1335125.59	7203
8587	1335126.179	7203
8588	1335089.914	7203
8589	1335076.763	7203
8590	1335072.91	7203
8591	1335048.152	7203
8592	1335077.141	7203
8593	1335081.606	7203
8594	1335072.588	7203
8595	1335068.215	7203
8596	1335080.229	7203
8597	1335074.756	7203
8598	1335072.203	7203
8599	1335049.713	7203
8600	1335053.591	7203
8601	1335063.587	7203
8602	1335067.469	7203
8603	1335052.241	7203
8604	1335050.69	7203
8605	1335053.079	7203
8606	1335068.717	7203
8607	1335065.87	7203
8608	1335092.572	7203
8609	1335092.417	7203
8610	1335084.875	7203
8611	1335081.56	7203
8612	1335066.063	7203
8613	1335065.686	7203
8614	1335056.151	7203
8615	1335045.704	7203
8616	1335050.867	7203
8617	1335042.736	7203
8618	1335018.96	7203
8619	1335024.004	7203
8620	1335031.243	7203
8621	1335020.159	7203
8622	1335011.736	7203
8623	1334984.978	7203
8624	1334981.597	7203
8625	1334954.069	7203
8626	1334952.815	7203
8627	1334950.641	7203
8628	1334935.861	7203
8629	1334891.006	7203
8630	1334910.712	7203
8631	1334914.724	7203
8632	1334917.826	7203
8633	1334917.572	7203
8634	1334912.174	7203
8635	1334905.636	7203
8636	1334910.108	7203
8637	1334898.806	7203
8638	1334913.529	7203
8639	1334913.939	7203
8640	1334917.041	7203
8641	1334931.822	7203
8642	1334932.282	7203
8643	1334937.728	7203
8644	1334929.954	7203
8645	1334937.661	7203
8646	1334928.257	7203
8647	1334908.781	7203
8648	1334897.782	7203
8649	1334898.529	7203
8650	1334899.567	7203
8651	1334888.585	7203
8652	1334886.069	7203
8653	1334877.701	7203
8654	1334880.342	7203
8655	1334816.853	7203
8656	1334830.797	7203
8657	1334829.786	7203
8658	1334833.927	7203
8659	1334806.407	7203
8660	1334802.983	7203
8661	1334803.971	7203
8662	1334806.224	7203
8663	1334802.922	7203
8664	1334812.979	7203
8665	1334803.735	7203
8666	1334798.053	7203
8667	1334800.904	7203
8668	1334799.946	7203
8669	1334808.329	7203
8670	1334808.844	7203
8671	1334812.679	7203
8672	1334820.779	7203
8673	1334824.186	7203
8674	1334813.618	7203
8675	1334832.756	7203
8676	1334831.872	7203
8677	1334834.034	7203
8678	1334786.321	7203
8679	1334772.62	7203
8680	1334773.641	7203
8681	1334789.242	7203
8682	1334789.979	7203
8683	1334787.809	7203
8684	1334788.459	7203
8685	1334789.447	7203
8686	1334769.597	7203
8687	1334785.623	7203
8688	1334786.84	7203
8689	1334797.44	7203
8690	1334688.531	7203
8691	1334694.269	7203
8692	1334692.282	7203
8693	1334689.894	7203
8694	1334686.613	7203
8695	1334678.55	7203
8696	1334682.775	7203
8697	1334691.475	7203
8698	1334687.365	7203
8699	1334641.306	7203
8700	1334632.949	7203
8701	1334633.047	7203
8702	1334620.956	7203
8703	1334598.014	7203
8704	1334586.697	7203
8705	1334558.705	7203
8706	1334560.517	7203
8707	1334557.382	7203
8708	1334554.264	7203
8709	1334476.337	7203
8710	1334465.549	7203
8711	1334469.465	7203
8712	1334487.184	7203
8713	1334491.131	7203
8714	1334475.738	7203
8715	1334467.56	7203
8716	1334452.606	7203
8717	1334472.812	7203
8718	1334456.431	7203
8719	1334450.591	7203
8720	1334458.902	7203
8721	1334430.948	7203
8722	1334408.895	7203
8723	1334357.991	7203
8724	1334357.65	7203
8725	1334366.444	7203
8726	1334371.051	7203
8727	1334385.919	7203
8728	1334384.076	7203
8729	1334374.235	7203
8730	1334375.383	7203
8731	1334374.955	7203
8732	1334377.058	7203
8733	1334385.204	7203
8734	1334376.976	7203
8735	1334388.064	7203
8736	1334391.416	7203
8737	1334390.667	7203
8738	1334386.442	7203
8739	1334387.103	7203
8740	1334360.801	7203
8741	1334353.798	7203
8742	1334369.162	7203
8743	1334381.12	7203
8744	1334375.003	7203
8745	1334356.269	7203
8746	1334335.284	7203
8747	1334338.951	7203
8748	1334339.284	7203
8749	1334320.69	7203
8750	1334309.149	7203
8751	1334322.904	7203
8752	1334348.349	7203
8753	1334336.77	7203
8754	1334329.513	7203
8755	1334326.47	7203
8756	1334332.348	7203
8757	1334335.383	7203
8758	1334349.609	7203
8759	1334337.798	7203
8760	1334330.013	7203
8761	1334305.901	7203
8762	1334303.069	7203
8763	1334257.613	7203
8764	1334259.342	7203
8765	1334260.49	7203
8766	1334258.865	7203
8767	1334229.664	7203
8768	1334224.855	7203
8769	1334208.349	7203
8770	1334201.982	7203
8771	1334208.32	7203
8772	1334197.005	7203
8773	1334185.955	7203
8774	1334177.045	7203
8775	1334174.574	7203
8776	1334167.579	7203
8777	1334156.346	7203
8778	1334158.864	7203
8779	1334128.45	7203
8780	1334127.575	7203
8781	1334128.735	7203
8782	1334130.859	7203
8783	1334122.563	7203
8784	1334111.677	7203
8785	1334121.669	7203
8786	1334133.873	7203
8787	1334144.02	7203
8788	1334142.36	7203
8789	1334154.571	7203
8790	1334154.234	7203
8791	1334140.078	7203
8792	1334142.269	7203
8793	1334128.558	7203
8794	1334109.252	7203
8795	1334103.796	7203
8796	1334114.36	7203
8797	1334081.84	7203
8798	1334084.451	7203
8799	1334117.27	7203
8800	1334108.5	7203
8801	1334101.551	7203
8802	1334101.099	7203
8803	1334083.535	7203
8804	1334075.341	7203
8805	1334074.006	7203
8806	1334073.873	7203
8807	1334053.882	7203
8808	1334045.223	7203
8809	1334048.118	7203
8810	1334029.082	7203
8811	1334021.422	7203
8812	1334017.369	7203
8813	1334026.529	7203
8814	1334023.486	7203
8815	1334024.504	7203
8816	1334015.378	7203
8817	1334026.788	7203
8818	1334012.776	7203
8819	1334016.087	7203
8820	1334016.933	7203
8821	1334006.15	7203
8822	1334018.546	7203
8823	1334021.309	7203
8824	1333998.801	7203
8825	1334005.213	7203
8826	1333990.73	7203
8827	1333982.385	7203
8828	1333970.236	7203
8829	1333945.163	7203
8830	1333939.802	7203
8831	1333960.282	7203
8832	1333915.502	7203
8833	1333914.292	7203
8834	1333900.19	7203
8835	1333902.754	7203
8836	1333876.084	7203
8837	1333868.954	7203
8838	1333873.146	7203
8839	1333873.215	7203
8840	1333877.999	7203
8841	1333882.239	7203
8842	1333884.194	7203
8843	1333865.7	7203
8844	1333867.059	7203
8845	1333874.15	7203
8846	1333863.665	7203
8847	1333821.094	7203
8848	1333822.57	7203
8849	1333815.602	7203
8850	1333808.471	7203
8851	1333798.662	7203
8852	1333794.271	7203
8853	1333791.803	7203
8854	1333772.948	7203
8855	1333781.186	7203
8856	1333759.987	7203
8857	1333760.858	7203
8858	1333765.143	7203
8859	1333748.483	7203
8860	1333740.707	7203
8861	1333746.132	7203
8862	1333753.979	7203
8863	1333766.706	7203
8864	1333722.282	7203
8865	1333707.858	7203
8866	1333713.797	7203
8867	1333710.755	7203
8868	1333694.306	7203
8869	1333674.867	7203
8870	1333668.142	7203
8871	1333652.38	7203
8872	1333669.324	7203
8873	1333666.954	7203
8874	1333648.829	7203
8875	1333646.777	7203
8876	1333653.862	7203
8877	1333640.352	7203
8878	1333648.044	7203
8879	1333647.209	7203
8880	1333631.275	7203
8881	1333631.596	7203
8882	1333633.055	7203
8883	1333624.506	7203
8884	1333628.885	7203
8885	1333631.146	7203
8886	1333636.535	7203
8887	1333641.516	7203
8888	1333627.952	7203
8889	1333614.885	7203
8890	1333591.32	7203
8891	1333603.194	7203
8892	1333608.46	7203
8893	1333584.476	7203
8894	1333585.642	7203
8895	1333586.645	7203
8896	1333583.299	7203
8897	1333608.147	7203
8898	1333598.987	7203
8899	1333613.541	7203
8900	1333590.241	7203
8901	1333581.496	7203
8902	1333584.115	7203
8903	1333586.882	7203
8904	1333568.185	7203
8905	1333579.179	7203
8906	1333591.785	7203
8907	1333580.762	7203
8908	1333582.316	7203
8909	1333581.792	7203
8910	1333531.707	7203
8911	1333524.228	7203
8912	1333487.174	7203
8913	1333495.406	7203
8914	1333495.647	7203
8915	1333507.46	7203
8916	1333487.848	7203
8917	1333483.149	7203
8918	1333463.344	7203
8919	1333483.095	7203
8920	1333476.908	7203
8921	1333471.058	7203
8922	1333469.424	7203
8923	1333442.373	7203
8924	1333442.734	7203
8925	1333433.226	7203
8926	1333431.622	7203
8927	1333415.945	7203
8928	1333418.269	7203
8929	1333380.442	7203
8930	1333383.938	7203
8931	1333377.423	7203
8932	1333357.072	7203
8933	1333361.545	7203
8934	1333361.493	7203
8935	1333356.295	7203
8936	1333368.213	7203
8937	1333372.741	7203
8938	1333353.491	7203
8939	1333331.149	7203
8940	1333323.414	7203
8941	1333323.667	7203
8942	1333315.864	7203
8943	1333315.503	7203
8944	1333308.835	7203
8945	1333299.658	7203
8946	1333281.607	7203
8947	1333280.116	7203
8948	1333245.954	7203
8949	1333272.21	7203
8950	1333281.527	7203
8951	1333289.869	7203
8952	1333289.289	7203
8953	1333288.355	7203
8954	1333293	7203
8955	1333287.913	7203
8956	1333286.187	7203
8957	1333275.815	7203
8958	1333269.885	7203
8959	1333301.075	7203
8960	1333285.554	7203
8961	1333274.951	7203
8962	1333275.886	7203
8963	1333253.135	7203
8964	1333257.555	7203
8965	1333257.519	7203
8966	1333267.672	7203
8967	1333279.343	7203
8968	1333251.118	7203
8969	1333252.33	7203
8970	1333250.313	7203
8971	1333277.951	7203
8972	1333257.416	7203
8973	1333267.661	7203
8974	1333223.707	7203
8975	1333208.208	7203
8976	1333186.016	7203
8977	1333198.789	7203
8978	1333198.15	7203
8979	1333194.599	7203
8980	1333194.467	7203
8981	1333184.522	7203
8982	1333183.667	7203
8983	1333188.828	7203
8984	1333183.786	7203
8985	1333180.888	7203
8986	1333169.514	7203
8987	1333173.48	7203
8988	1333169.8	7203
8989	1333157.032	7203
8990	1333160.095	7203
8991	1333175.795	7203
8992	1333175.372	7203
8993	1333149.588	7203
8994	1333156.503	7203
8995	1333150.026	7203
8996	1333155.228	7203
8997	1333131.097	7203
8998	1333132.288	7203
8999	1333146.551	7203
9000	1333137.638	7203
9001	1333120.638	7203
9002	1333127.561	7203
9003	1333099.582	7203
9004	1333095.271	7203
9005	1333074.537	7203
9006	1333083.193	7203
9007	1333070.788	7203
9008	1333069.48	7203
9009	1333055.771	7203
9010	1333041.46	7203
9011	1333043.785	7203
9012	1333020.899	7203
9013	1333025.468	7203
9014	1333019.848	7203
9015	1332991.371	7203
9016	1332995.472	7203
9017	1333009.947	7203
9018	1333011.33	7203
9019	1333023.191	7203
9020	1333030.407	7203
9021	1332999.904	7203
9022	1332976.814	7203
9023	1332976.105	7203
9024	1332943.385	7203
9025	1332935.692	7203
9026	1332934.02	7203
9027	1332940.784	7203
9028	1332932.31	7203
9029	1332933.308	7203
9030	1332920.564	7203
9031	1332877.68	7203
9032	1332878.278	7203
9033	1332867.01	7203
9034	1332868.133	7203
9035	1332858.452	7203
9036	1332864.641	7203
9037	1332867.452	7203
9038	1332870.305	7203
9039	1332860.445	7203
9040	1332856.312	7203
9041	1332850.424	7203
9042	1332840.875	7203
9043	1332863.693	7203
9044	1332844.657	7203
9045	1332849.629	7203
9046	1332807.528	7203
9047	1332795.641	7203
9048	1332717.289	7203
9049	1332691.684	7203
9050	1332680.946	7203
9051	1332669.5	7203
9052	1332667.046	7203
9053	1332660.025	7203
9054	1332653.064	7203
9055	1332656.764	7203
9056	1332656.652	7203
9057	1332655.885	7203
9058	1332641.5	7203
9059	1332653.343	7203
9060	1332662.799	7203
9061	1332657.833	7203
9062	1332647.696	7203
9063	1332652.686	7203
9064	1332649.111	7203
9065	1332649.15	7203
9066	1332648.41	7203
9067	1332675.457	7203
9068	1332660.92	7203
9069	1332653.529	7203
9070	1332645.897	7203
9071	1332647.325	7203
9072	1332611.766	7203
9073	1332594.549	7203
9074	1332590.331	7203
9075	1332586.098	7203
9076	1332571.766	7203
9077	1332568.389	7203
9078	1332571.133	7203
9079	1332544.182	7203
9080	1332562.308	7203
9081	1332575.314	7203
9082	1332591.701	7203
9083	1332577.092	7203
9084	1332567.886	7203
9085	1332563.838	7203
9086	1332570.748	7203
9087	1332583.853	7203
9088	1332598.864	7203
9089	1332586.847	7203
9090	1332584.217	7203
9091	1332591.378	7203
9092	1332577.133	7203
9093	1332590.633	7203
9094	1332560.113	7203
9095	1332555.39	7203
9096	1332547.757	7203
9097	1332542.265	7203
9098	1332554.855	7203
9099	1332567.798	7203
9100	1332568.759	7203
9101	1332567.611	7203
9102	1332515.355	7203
9103	1332491.757	7203
9104	1332490.742	7203
9105	1332489.684	7203
9106	1332479.191	7203
9107	1332481.123	7203
9108	1332480.645	7203
9109	1332480.869	7203
9110	1332479.846	7203
9111	1332474.592	7203
9112	1332458.087	7203
9113	1332459.076	7203
9114	1332474.958	7203
9115	1332473.053	7203
9116	1332476.813	7203
9117	1332459.067	7203
9118	1332467.559	7203
9119	1332462.034	7203
9120	1332456.247	7203
9121	1332474.006	7203
9122	1332454.622	7203
9123	1332456.286	7203
9124	1332454.896	7203
9125	1332452.23	7203
9126	1332454.016	7203
9127	1332458.606	7203
9128	1332465.703	7203
9129	1332481.497	7203
9130	1332478.409	7203
9131	1332471.199	7203
9132	1332472.497	7203
9133	1332482.573	7203
9134	1332482.573	7203
9135	1332456.564	7203
9136	1332448.582	7203
9137	1332425.582	7203
9138	1332425.919	7203
9139	1332412.945	7203
9140	1332414.374	7203
9141	1332404.068	7203
9142	1332409.899	7203
9143	1332410.226	7203
9144	1332404.5	7203
9145	1332406.894	7203
9146	1332394.109	7203
9147	1332369.056	7203
9148	1332371.782	7203
9149	1332371.22	7203
9150	1332372.774	7203
9151	1332364.514	7203
9152	1332364.545	7203
9153	1332358.448	7203
9154	1332310.197	7203
9155	1332302.777	7203
9156	1332301.697	7203
9157	1332299.988	7203
9158	1332284.273	7203
9159	1332285.424	7203
9160	1332292.501	7203
9161	1332290.949	7203
9162	1332283.035	7203
9163	1332278.889	7203
9164	1332272.241	7203
9165	1332265.027	7203
9166	1332257.37	7203
9167	1332265.962	7203
9168	1332265.999	7203
9169	1332254.301	7203
9170	1332248.494	7203
9171	1332241.153	7203
9172	1332250.388	7203
9173	1332249.393	7203
9174	1332263.48	7203
9175	1332268.06	7203
9176	1332263.302	7203
9177	1332252.174	7203
9178	1332263.285	7203
9179	1332260.272	7203
9180	1332270.317	7203
9181	1332262.555	7203
9182	1332261.747	7203
9183	1332262.566	7203
9184	1332234.992	7203
9185	1332223.711	7203
9186	1332219.644	7203
9187	1332223.588	7203
9188	1332208.262	7203
9189	1332212.217	7203
9190	1332224.949	7203
9191	1332229.695	7203
9192	1332215.605	7203
9193	1332224.29	7203
9194	1332222.256	7203
9195	1332220.277	7203
9196	1332214.724	7203
9197	1332218.331	7203
9198	1332227.727	7203
9199	1332219.206	7203
9200	1332212.995	7203
9201	1332220.274	7203
9202	1332222.672	7203
9203	1332224.87	7203
9204	1332208.035	7203
9205	1332208.235	7203
9206	1332177.877	7203
9207	1332185.576	7203
9208	1332184.425	7203
9209	1332163.535	7203
9210	1332174.307	7203
9211	1332171.032	7203
9212	1332124.072	7203
9213	1332125.369	7203
9214	1332124.441	7203
9215	1332123.507	7203
9216	1332123.488	7203
9217	1332129.388	7203
9218	1332097.309	7203
9219	1332100.345	7203
9220	1332108.289	7203
9221	1332093.002	7203
9222	1332086.737	7203
9223	1332101.647	7203
9224	1332098.526	7203
9225	1332087.835	7203
9226	1332097.373	7203
9227	1332102.485	7203
9228	1332090.569	7203
9229	1332079.737	7203
9230	1332084.435	7203
9231	1332074.761	7203
9232	1332073.393	7203
9233	1332080.021	7203
9234	1332080.266	7203
9235	1332056.155	7203
9236	1332054.679	7203
9237	1332053.993	7203
9238	1332047.475	7203
9239	1332062.325	7203
9240	1332060.448	7203
9241	1332060.523	7203
9242	1332061.994	7203
9243	1332049.671	7203
9244	1332048.975	7203
9245	1332039.431	7203
9246	1332047.706	7203
9247	1332018.82	7203
9248	1332012.109	7203
9249	1331999.422	7203
9250	1331977.786	7203
9251	1331987.098	7203
9252	1331961.213	7203
9253	1331964.061	7203
9254	1331956.096	7203
9255	1331966.379	7203
9256	1331971.043	7203
9257	1331987.202	7203
9258	1331984.181	7203
9259	1331976.612	7203
9260	1331952.567	7203
9261	1331962.688	7203
9262	1331963.139	7203
9263	1331963.762	7203
9264	1331960.865	7203
9265	1331929.112	7203
9266	1331933.175	7203
9267	1331929.373	7203
9268	1331908.76	7203
9269	1331909.404	7203
9270	1331902.66	7203
9271	1331910.197	7203
9272	1331926.797	7203
9273	1331922.358	7203
9274	1331922.439	7203
9275	1331924.415	7203
9276	1331916.861	7203
9277	1331898.864	7203
9278	1331894.714	7203
9279	1331887.558	7203
9280	1331890.736	7203
9281	1331890.479	7203
9282	1331898.182	7203
9283	1331892.737	7203
9284	1331891.302	7203
9285	1331868.27	7203
9286	1331858.337	7203
9287	1331866.57	7203
9288	1331858.43	7203
9289	1331860.324	7203
9290	1331872.604	7203
9291	1331775.303	7203
9292	1331782.263	7203
9293	1331772.983	7203
9294	1331797.201	7203
9295	1331825.181	7203
9296	1331803.423	7203
9297	1331778.618	7203
9298	1331773.805	7203
9299	1331766.234	7203
9300	1331754.834	7203
9301	1331755.573	7203
9302	1331749.609	7203
9303	1331764.491	7203
9304	1331758.94	7203
9305	1331763.238	7203
9306	1331762.71	7203
9307	1331748.099	7203
9308	1331756.514	7203
9309	1331734.585	7203
9310	1331746.421	7203
9311	1331746.898	7203
