iter	Passed	Remaining
8900	415271	984363
8901	415310	984297
8902	415359	984256
8903	415409	984217
8904	415463	984189
8905	415507	984134
8906	415626	984260
8907	415708	984298
8908	415775	984298
8909	415808	984220
8910	415953	984405
8911	416103	984604
8912	416145	984545
8913	416204	984529
8914	416237	984448
8915	416270	984370
8916	416311	984310
8917	416346	984235
8918	416382	984164
8919	416413	984080
8920	416446	984002
8921	416481	983926
8922	416511	983840
8923	416548	983771
8924	416582	983695
8925	416617	983620
8926	416641	983520
8927	416670	983432
8928	416710	983370
8929	416754	983317
8930	416786	983235
8931	416814	983144
8932	416850	983072
8933	416881	982989
8934	416911	982903
8935	416940	982815
8936	416981	982754
8937	417010	982667
8938	417041	982583
8939	417072	982498
8940	417460	983257
8941	417497	983187
8942	417545	983143
8943	417640	983211
8944	417688	983167
8945	417745	983143
8946	417792	983099
8947	417819	983006
8948	417852	982927
8949	417884	982846
8950	417915	982760
8951	417941	982667
8952	417968	982572
8953	417999	982490
8954	418029	982404
8955	418067	982336
8956	418095	982246
8957	418123	982155
8958	418157	982079
8959	418189	981997
8960	418232	981942
8961	418265	981863
8962	418293	981773
8963	418322	981685
8964	418354	981604
8965	418385	981521
8966	418417	981440
8967	418452	981365
8968	418555	981452
8969	418745	981740
8970	418781	981669
8971	418826	981619
8972	418886	981602
8973	418947	981589
8974	418979	981509
8975	419011	981427
8976	419045	981351
8977	419072	981259
8978	419100	981168
8979	419132	981086
8980	419158	980992
8981	419188	980906
8982	419218	980821
8983	419247	980733
8984	419278	980650
8985	419307	980561
8986	419339	980480
8987	419382	980426
8988	419422	980362
8989	419473	980326
8990	419515	980268
8991	419552	980199
8992	419580	980110
8993	419611	980025
8994	419642	979944
8995	419679	979873
8996	419723	979821
8997	420120	980592
8998	420171	980556
8999	420213	980497
9000	420312	980572
9001	420349	980504
9002	420381	980422
9003	420422	980363
9004	420459	980293
9005	420516	980271
9006	420565	980228
9007	420626	980215
9008	420659	980139
9009	420688	980050
9010	420722	979974
9011	420753	979891
9012	420784	979807
9013	420823	979742
9014	420861	979676
9015	420893	979596
9016	420921	979505
9017	420955	979429
9018	420987	979348
9019	421018	979264
9020	421049	979182
9021	421085	979110
9022	421119	979032
9023	421149	978947
9024	421415	979410
9025	421456	979352
9026	421495	979287
9027	421534	979222
9028	421570	979150
9029	421603	979071
9030	421632	978985
9031	421679	978938
9032	421710	978854
9033	421774	978849
9034	421804	978764
9035	421838	978687
9036	421869	978604
9037	421905	978533
9038	421941	978462
9039	421975	978385
9040	422014	978321
9041	422048	978245
9042	422075	978152
9043	422106	978069
9044	422144	978003
9045	422177	977924
9046	422209	977844
9047	422257	977801
9048	422302	977749
9049	422335	977671
9050	422370	977597
9051	422399	977510
9052	422429	977424
9053	422824	978183
9054	422864	978122
9055	422902	978054
9056	422946	978002
9057	422982	977930
9058	423015	977853
9059	423045	977766
9060	423078	977689
9061	423114	977616
9062	423144	977532
9063	423174	977447
9064	423207	977369
9065	423240	977290
9066	423344	977375
9067	423400	977350
9068	423430	977265
9069	423461	977182
9070	423493	977102
9071	423524	977019
9072	423554	976935
9073	423592	976867
9074	423641	976826
9075	423669	976736
9076	423700	976654
9077	423732	976573
9078	423759	976480
9079	423787	976392
9080	423821	976316
9081	423992	976556
9082	424172	976814
9083	424214	976758
9084	424259	976706
9085	424343	976746
9086	424399	976721
9087	424437	976655
9088	424474	976585
9089	424511	976517
9090	424550	976452
9091	424597	976407
9092	424685	976453
9093	424782	976522
9094	424871	976574
9095	424926	976546
9096	424962	976475
9097	425009	976427
9098	425046	976359
9099	425090	976307
9100	425140	976267
9101	425500	976939
9102	425560	976923
9103	425600	976861
9104	425649	976820
9105	425687	976752
9106	425740	976721
9107	425777	976651
9108	425821	976598
9109	425865	976545
9110	425901	976473
9111	425940	976409
9112	425985	976359
9113	426015	976274
9114	426065	976235
9115	426093	976145
9116	426130	976076
9117	426172	976018
9118	426211	975953
9119	426248	975884
9120	426289	975824
9121	426324	975750
9122	426359	975677
9123	426392	975598
9124	426424	975518
9125	426842	976322
9126	427042	976625
9127	427083	976564
9128	427141	976543
9129	427174	976466
9130	427210	976394
9131	427250	976332
9132	427305	976304
9133	427343	976237
9134	427385	976179
9135	427422	976110
9136	427461	976046
9137	427496	975972
9138	427544	975927
9139	427590	975879
9140	427641	975842
9141	427682	975781
9142	427718	975710
9143	427755	975642
9144	427794	975577
9145	427842	975532
9146	427887	975483
9147	427980	975541
9148	428085	975627
9149	428372	976128
9150	428525	976323
9151	428594	976325
9152	428672	976351
9153	428713	976289
9154	428751	976222
9155	428792	976163
9156	428830	976095
9157	428868	976028
9158	428969	976105
9159	429030	976090
9160	429073	976035
9161	429115	975977
9162	429159	975925
9163	429195	975853
9164	429233	975786
9165	429282	975744
9166	429329	975698
9167	429388	975678
9168	429429	975618
9169	429474	975567
9170	429808	976172
9171	430011	976480
9172	430058	976434
9173	430108	976394
9174	430146	976327
9175	430190	976273
9176	430229	976208
9177	430266	976140
9178	430315	976096
9179	430361	976049
9180	430420	976028
9181	430454	975952
9182	430489	975879
9183	430530	975818
9184	430570	975755
9185	430615	975705
9186	430667	975669
9187	430727	975654
9188	430771	975600
9189	430812	975540
9190	430856	975485
9191	430890	975410
9192	430928	975344
9193	430981	975309
9194	431164	975571
9195	431339	975814
9196	431406	975813
9197	431451	975762
9198	431488	975692
9199	431531	975635
9200	431564	975557
9201	431609	975506
9202	431644	975433
9203	431815	975667
9204	431931	975774
9205	431990	975756
9206	432053	975744
9207	432135	975778
9208	432182	975731
9209	432219	975662
9210	432264	975610
9211	432303	975545
9212	432664	976206
9213	432845	976462
9214	432895	976422
9215	432940	976371
9216	432987	976324
9217	433029	976265
9218	433077	976221
9219	433112	976147
9220	433151	976083
9221	433188	976012
9222	433236	975968
9223	433277	975908
9224	433331	975876
9225	433372	975816
9226	433452	975843
9227	433492	975780
9228	433528	975710
9229	433572	975654
9230	433615	975599
9231	433657	975541
9232	433694	975472
9233	433736	975412
9234	433776	975351
9235	433810	975275
9236	434084	975738
9237	434130	975690
9238	434185	975659
9239	434241	975633
9240	434274	975555
9241	434306	975474
9242	434337	975391
9243	434372	975318
9244	434402	975232
9245	434463	975216
9246	434506	975160
9247	434552	975112
9248	434608	975084
9249	434652	975032
9250	434686	974954
9251	434715	974868
9252	434747	974787
9253	434785	974719
9254	434822	974650
9255	434862	974587
9256	434897	974513
9257	434940	974458
9258	434982	974399
9259	435013	974317
9260	435047	974240
9261	435084	974172
9262	435417	974765
9263	435563	974941
9264	435601	974873
9265	435712	974969
9266	435749	974899
9267	435777	974809
9268	435811	974733
9269	435837	974640
9270	435875	974572
9271	435908	974494
9272	435940	974414
9273	435967	974320
9274	435994	974230
9275	436027	974151
9276	436052	974055
9277	436083	973973
9278	436113	973887
9279	436138	973792
9280	436176	973725
9281	436205	973638
9282	436236	973555
9283	436270	973478
9284	436296	973386
9285	436329	973306
9286	436361	973226
9287	436394	973149
9288	436434	973085
9289	436478	973032
9290	436509	972948
9291	436619	973043
9292	436826	973353
9293	436873	973305
9294	436918	973253
9295	436962	973200
9296	436995	973121
9297	437027	973042
9298	437061	972966
9299	437093	972886
9300	437122	972798
9301	437154	972718
9302	437186	972637
9303	437219	972560
9304	437246	972467
9305	437277	972386
9306	437315	972318
9307	437344	972231
9308	437379	972159
9309	437421	972100
9310	437451	972014
9311	437489	971948
9312	437521	971868
9313	437553	971787
9314	437584	971705
9315	437632	971659
9316	437670	971594
9317	437701	971511
9318	437730	971424
9319	437758	971334
9320	437790	971256
9321	438077	971741
9322	438232	971932
9323	438274	971875
9324	438338	971864
9325	438496	972064
9326	438566	972068
9327	438628	972055
9328	438672	972001
9329	438705	971923
9330	438736	971841
9331	438762	971746
9332	438794	971667
9333	438827	971588
9334	438854	971496
9335	438885	971415
9336	438917	971335
9337	438943	971240
9338	438971	971151
9339	438998	971060
9340	439031	970982
9341	439057	970889
9342	439088	970807
9343	439128	970744
9344	439166	970678
9345	439200	970602
9346	439394	970879
9347	439515	970996
9348	439546	970914
9349	439619	970924
9350	439657	970858
9351	439691	970781
9352	439722	970698
9353	439750	970610
9354	439783	970531
9355	439822	970467
9356	439862	970405
9357	439899	970335
9358	439931	970255
9359	439963	970176
9360	439993	970090
9361	440024	970009
9362	440055	969926
9363	440103	969883
9364	440140	969811
9365	440172	969732
9366	440209	969663
9367	440251	969606
9368	440293	969547
9369	440325	969466
9370	440363	969402
9371	440396	969322
9372	440436	969260
9373	440466	969176
9374	440497	969094
9375	440891	969811
9376	440937	969760
9377	440985	969716
9378	441023	969650
9379	441054	969567
9380	441085	969484
9381	441118	969408
9382	441148	969323
9383	441184	969251
9384	441213	969166
9385	441302	969211
9386	441380	969230
9387	441429	969188
9388	441467	969122
9389	441499	969041
9390	441530	968960
9391	441565	968886
9392	441598	968808
9393	441629	968727
9394	441669	968663
9395	441702	968586
9396	441737	968513
9397	441768	968430
9398	441799	968349
9399	441832	968271
9400	441860	968183
9401	441890	968099
9402	442061	968323
9403	442182	968438
9404	442219	968369
9405	442266	968320
9406	442318	968285
9407	442359	968226
9408	442396	968156
9409	442426	968072
9410	442458	967993
9411	442490	967913
9412	442520	967828
9413	442558	967761
9414	442596	967694
9415	442647	967656
9416	442682	967583
9417	442710	967495
9418	442738	967407
9419	442770	967326
9420	442798	967237
9421	442830	967159
9422	442859	967071
9423	442901	967015
9424	442937	966943
9425	442970	966865
9426	443003	966788
9427	443038	966715
9428	443085	966668
9429	443116	966586
9430	443149	966507
9431	443541	967214
9432	443585	967161
9433	443631	967112
9434	443738	967194
9435	443771	967117
9436	443804	967039
9437	443835	966958
9438	443870	966885
9439	443914	966829
9440	443950	966758
9441	443985	966686
9442	444027	966628
9443	444086	966607
9444	444131	966555
9445	444179	966511
9446	444259	966536
9447	444315	966508
9448	444364	966465
9449	444403	966400
9450	444449	966352
9451	444488	966288
9452	444527	966223
9453	444559	966142
9454	444772	966456
9455	444905	966596
9456	444957	966559
9457	445078	966672
9458	445156	966693
9459	445204	966649
9460	445247	966593
9461	445307	966574
9462	445347	966511
9463	445388	966452
9464	445422	966376
9465	445475	966341
9466	445541	966336
9467	445588	966288
9468	445631	966232
9469	445679	966188
9470	445729	966147
9471	445764	966073
9472	445812	966029
9473	445855	965973
9474	446192	966553
9475	446407	966869
9476	446458	966832
9477	446513	966802
9478	446560	966753
9479	446610	966713
9480	446643	966635
9481	446680	966567
9482	446714	966490
9483	446759	966440
9484	446791	966360
9485	446830	966295
9486	446866	966224
9487	446918	966187
9488	446978	966167
9489	447010	966090
9490	447050	966025
9491	447137	966065
9492	447241	966141
9493	447312	966145
9494	447381	966145
9495	447569	966403
9496	447751	966646
9497	447793	966589
9498	447869	966604
9499	447943	966615
9500	448004	966597
9501	448053	966553
9502	448101	966509
9503	448140	966445
9504	448173	966367
9505	448215	966309
9506	448255	966246
9507	448319	966234
9508	448368	966192
9509	448411	966135
9510	448443	966055
9511	448485	965997
9512	448521	965927
9513	448561	965864
9514	448606	965811
9515	448648	965753
9516	448687	965688
9517	448734	965642
9518	449218	966534
9519	449278	966515
9520	449325	966466
9521	449382	966441
9522	449437	966410
9523	449480	966355
9524	449520	966291
9525	449613	966342
9526	449662	966299
9527	449698	966229
9528	449740	966170
9529	449778	966103
9530	449810	966023
9531	449856	965974
9532	449889	965895
9533	449928	965832
9534	449969	965770
9535	450006	965701
9536	450042	965630
9537	450079	965560
9538	450119	965498
9539	450162	965441
9540	450199	965372
9541	450370	965591
9542	450613	965964
9543	450661	965918
9544	450740	965940
9545	450793	965906
9546	450834	965845
9547	450870	965772
9548	450907	965704
9549	450951	965649
9550	450988	965581
9551	451029	965520
9552	451068	965454
9553	451117	965411
9554	451158	965351
9555	451205	965303
9556	451244	965240
9557	451282	965172
9558	451324	965114
9559	451361	965044
9560	451399	964978
9561	451441	964919
9562	451486	964867
9563	451533	964819
9564	451572	964755
9565	451900	965308
9566	452155	965703
9567	452206	965665
9568	452263	965637
9569	452401	965784
9570	452441	965721
9571	452480	965656
9572	452534	965624
9573	452571	965556
9574	452610	965491
9575	452655	965437
9576	452695	965376
9577	452737	965317
9578	452777	965254
9579	452833	965225
9580	452872	965160
9581	452913	965099
9582	452957	965045
9583	452999	964986
9584	453049	964945
9585	453094	964894
9586	453163	964892
9587	453553	965575
9588	453684	965706
9589	453729	965654
9590	453771	965595
9591	453826	965564
9592	453865	965498
9593	453901	965428
9594	453933	965348
9595	453965	965268
9596	453992	965177
9597	454024	965096
9598	454056	965017
9599	454099	964962
9600	454136	964892
9601	454173	964823
9602	454209	964752
9603	454243	964677
9604	454273	964591
9605	454301	964504
9606	454334	964426
9607	454367	964348
9608	454406	964284
9609	454452	964233
9610	454502	964191
9611	454546	964138
9612	454575	964051
9613	454606	963971
9614	454637	963888
9615	454738	963954
9616	455075	964520
9617	455122	964474
9618	455233	964561
9619	455275	964501
9620	455303	964413
9621	455337	964339
9622	455378	964278
9623	455415	964208
9624	455453	964142
9625	455491	964074
9626	455524	963996
9627	455567	963941
9628	455611	963886
9629	455653	963828
9630	455695	963768
9631	455728	963692
9632	455764	963619
9633	455795	963539
9634	455833	963470
9635	455877	963416
9636	455913	963346
9637	455958	963294
9638	455995	963224
9639	456035	963161
9640	456070	963088
9641	456326	963482
9642	456371	963429
9643	456409	963361
9644	456456	963314
9645	456616	963504
9646	456678	963489
9647	456738	963467
9648	456773	963394
9649	456814	963334
9650	456846	963253
9651	456877	963172
9652	456910	963095
9653	456943	963016
9654	456989	962968
9655	457035	962918
9656	457068	962840
9657	457101	962761
9658	457134	962684
9659	457177	962628
9660	457209	962548
9661	457256	962499
9662	457292	962429
9663	457325	962352
9664	457642	962871
9665	457801	963059
9666	457839	962992
9667	457942	963062
9668	457992	963021
9669	458025	962942
9670	458054	962856
9671	458085	962775
9672	458115	962691
9673	458147	962611
9674	458172	962518
9675	458203	962434
9676	458241	962368
9677	458272	962287
9678	458306	962210
9679	458339	962135
9680	458369	962049
9681	458399	961967
9682	458431	961887
9683	458474	961830
9684	458515	961769
9685	458562	961721
9686	458595	961645
9687	458641	961593
9688	458680	961528
9689	458708	961442
9690	458737	961354
9691	458768	961274
9692	458936	961479
9693	459068	961609
9694	459105	961539
9695	459149	961485
9696	459184	961412
9697	459220	961342
9698	459256	961269
9699	459290	961194
9700	459321	961114
9701	459350	961027
9702	459383	960950
9703	459424	960890
9704	459465	960830
9705	459501	960758
9706	459533	960679
9707	459583	960637
9708	459620	960567
9709	459653	960490
9710	459686	960414
9711	459719	960337
9712	459749	960253
9713	459784	960179
9714	459821	960111
9715	459856	960038
9716	459889	959960
9717	459917	959873
9718	459949	959794
9719	459982	959715
9720	460015	959638
9721	460091	959651
9722	460347	960040
9723	460390	959983
9724	460430	959920
9725	460481	959881
9726	460517	959809
9727	460566	959766
9728	460595	959679
9729	460630	959607
9730	460661	959526
9731	460690	959441
9732	460722	959362
9733	460769	959313
9734	460802	959235
9735	460831	959150
9736	460860	959065
9737	460892	958986
9738	460928	958915
9739	460955	958825
9740	460985	958741
9741	461017	958663
9742	461048	958581
9743	461081	958505
9744	461121	958441
9745	461150	958356
9746	461182	958277
9747	461219	958208
9748	461262	958152
9749	461359	958209
9750	461758	958891
9751	461802	958837
9752	461837	958763
9753	461904	958757
9754	461939	958684
9755	461970	958602
9756	461999	958516
9757	462030	958436
9758	462063	958358
9759	462096	958281
9760	462128	958203
9761	462161	958125
9762	462194	958047
9763	462232	957981
9764	462270	957914
9765	462308	957849
9766	462339	957768
9767	462385	957716
9768	462432	957669
9769	462465	957592
9770	462497	957514
9771	462547	957470
9772	462580	957394
9773	462610	957311
9774	462641	957230
9775	462677	957159
9776	462709	957081
9777	462741	957001
9778	462778	956931
9779	463179	957616
9780	463218	957551
9781	463261	957496
9782	463303	957436
9783	463338	957363
9784	463376	957296
9785	463531	957472
9786	463569	957406
9787	463602	957328
9788	463633	957246
9789	463667	957172
9790	463696	957087
9791	463729	957010
9792	463763	956936
9793	463816	956900
9794	463856	956837
9795	463894	956771
9796	463934	956707
9797	463968	956633
9798	464005	956565
9799	464050	956512
9800	464093	956455
9801	464151	956430
9802	464189	956363
9803	464533	956927
9804	464578	956875
9805	464632	956840
9806	464676	956787
9807	464762	956819
9808	464803	956759
9809	464836	956681
9810	464877	956621
9811	464923	956571
9812	464957	956495
9813	464992	956422
9814	465028	956353
9815	465067	956288
9816	465100	956210
9817	465148	956165
9818	465188	956101
9819	465224	956032
9820	465265	955971
9821	465306	955910
9822	465344	955843
9823	465403	955821
9824	465478	955830
9825	465572	955878
9826	466190	957001
9827	466237	956952
9828	466290	956916
9829	466341	956878
9830	466379	956811
9831	466414	956738
9832	466457	956681
9833	466495	956615
9834	466530	956541
9835	466589	956517
9836	466625	956447
9837	466669	956392
9838	466716	956344
9839	466759	956288
9840	466802	956231
9841	466839	956163
9842	466877	956094
9843	466917	956032
9844	466956	955968
9845	467002	955917
9846	467038	955846
9847	467100	955830
9848	467145	955777
9849	467193	955731
9850	467362	955932
9851	467580	956232
9852	467625	956181
9853	467676	956140
9854	467815	956281
9855	467867	956243
9856	467902	956170
9857	467933	956087
9858	467969	956018
9859	468002	955939
9860	468040	955874
9861	468086	955822
9862	468131	955769
9863	468174	955713
9864	468210	955642
9865	468246	955572
9866	468298	955534
9867	468356	955508
9868	468398	955448
9869	468436	955382
9870	468475	955318
9871	468516	955256
9872	468557	955196
9873	468785	955517
9874	468926	955659
9875	468969	955604
9876	469018	955558
9877	469145	955673
9878	469232	955707
9879	469278	955656
9880	469362	955683
9881	469408	955633
9882	469443	955559
9883	469482	955495
9884	469521	955430
9885	469555	955355
9886	469592	955285
9887	469655	955270
9888	469700	955218
9889	469739	955153
9890	469772	955075
9891	469807	955002
9892	469845	954936
9893	469881	954865
9894	470205	955379
9895	470453	955739
9896	470496	955683
9897	470619	955788
9898	470687	955782
9899	470742	955749
9900	470782	955687
9901	470823	955626
9902	470862	955561
9903	470901	955497
9904	470952	955455
9905	470994	955397
9906	471044	955354
9907	471098	955319
9908	471141	955263
9909	471185	955208
9910	471226	955148
9911	471264	955080
9912	471297	955003
9913	471345	954956
9914	471384	954892
9915	471419	954818
9916	471740	955324
9917	471941	955589
9918	471989	955541
9919	472031	955482
9920	472088	955455
9921	472177	955491
9922	472282	955559
9923	472369	955591
9924	472457	955626
9925	472506	955581
9926	472542	955510
9927	472590	955462
9928	472626	955392
9929	472673	955343
9930	472716	955285
9931	472779	955269
9932	472815	955198
9933	472850	955124
9934	472890	955062
9935	472930	954999
9936	473258	955518
9937	473311	955481
9938	473356	955429
9939	473520	955615
9940	473557	955545
9941	473597	955483
9942	473634	955415
9943	473672	955346
9944	473711	955282
9945	473750	955216
9946	473795	955164
9947	473844	955119
9948	473890	955067
9949	473919	954982
9950	473951	954905
9951	473999	954856
9952	474042	954800
9953	474073	954718
9954	474125	954679
9955	474158	954604
9956	474190	954524
9957	474222	954445
9958	474253	954363
9959	474285	954285
9960	474699	954975
9961	474742	954917
9962	474781	954852
9963	474886	954920
9964	474959	954924
9965	475014	954889
9966	475065	954850
9967	475104	954784
9968	475134	954701
9969	475169	954627
9970	475202	954552
9971	475236	954476
9972	475270	954401
9973	475304	954326
9974	475336	954246
9975	475367	954166
9976	475409	954105
9977	475440	954025
9978	475473	953949
9979	475512	953883
9980	475549	953815
9981	475582	953738
9982	475610	953651
9983	475641	953569
9984	475674	953491
9985	475708	953418
9986	475983	953824
9987	476024	953765
9988	476060	953694
9989	476109	953648
9990	476155	953597
9991	476187	953517
9992	476222	953445
9993	476258	953373
9994	476289	953293
9995	476322	953217
9996	476356	953141
9997	476389	953065
9998	476436	953016
9999	476471	952942
10000	476505	952868
10001	476541	952796
10002	476574	952720
10003	476605	952639
10004	476637	952560
10005	476668	952478
10006	476700	952400
10007	476764	952384
10008	476804	952322
10009	476839	952249
10010	476883	952195
10011	476914	952114
10012	476958	952059
10013	476989	951978
10014	477417	952690
10015	477463	952638
10016	477502	952573
10017	477537	952500
10018	477570	952424
10019	477600	952340
10020	477631	952259
10021	477677	952210
10022	477719	952149
10023	477751	952070
10024	477870	952165
10025	477914	952111
10026	477954	952047
10027	477986	951969
10028	478015	951885
10029	478049	951809
10030	478080	951728
10031	478121	951667
10032	478156	951595
10033	478202	951544
10034	478235	951466
10035	478282	951418
10036	478311	951334
10037	478340	951248
10038	478369	951163
10039	478402	951087
10040	478433	951006
10041	478693	951380
10042	478735	951321
10043	478774	951257
10044	478876	951317
10045	478933	951288
10046	478968	951214
10047	479000	951135
10048	479031	951056
10049	479068	950987
10050	479101	950910
10051	479136	950837
10052	479168	950757
10053	479198	950675
10054	479232	950600
10055	479267	950528
10056	479298	950447
10057	479329	950366
10058	479360	950285
10059	479391	950206
10060	479423	950126
10061	479469	950076
10062	479500	949994
10063	479532	949915
10064	479576	949861
10065	479606	949779
10066	479640	949703
10067	479682	949645
10068	479964	950060
10069	480136	950259
10070	480174	950192
10071	480213	950128
10072	480266	950090
10073	480295	950007
10074	480325	949924
10075	480357	949845
10076	480391	949771
10077	480426	949698
10078	480461	949625
10079	480501	949562
10080	480533	949483
10081	480566	949406
10082	480598	949327
10083	480764	949515
10084	480810	949462
10085	480848	949397
10086	480878	949315
10087	480915	949244
10088	480945	949163
10089	480998	949126
10090	481054	949095
10091	481090	949023
10092	481131	948962
10093	481395	949342
10094	481444	949296
10095	481473	949212
10096	481524	949170
10097	481568	949115
10098	481601	949039
10099	481634	948963
10100	481667	948886
10101	481697	948803
10102	481727	948721
10103	481758	948641
10104	481807	948596
10105	481845	948529
10106	481878	948453
10107	481918	948390
10108	481964	948337
10109	481998	948263
10110	482038	948201
10111	482071	948125
10112	482102	948045
10113	482136	947970
10114	482167	947889
10115	482204	947821
10116	482236	947742
10117	482266	947658
10118	482295	947575
10119	482324	947490
10120	482354	947408
10121	482386	947330
10122	482711	947827
10123	482861	947980
10124	482901	947918
10125	482993	947956
10126	483040	947907
10127	483071	947826
10128	483101	947745
10129	483131	947663
10130	483164	947585
10131	483197	947509
10132	483224	947421
10133	483256	947343
10134	483287	947262
10135	483319	947183
10136	483352	947107
10137	483389	947038
10138	483424	946966
10139	483465	946905
10140	483497	946828
10141	483527	946746
10142	483558	946665
10143	483591	946587
10144	483620	946504
10145	483655	946430
10146	483693	946365
10147	483784	946402
10148	484123	946923
10149	484298	947126
10150	484339	947064
10151	484495	947228
10152	484559	947212
10153	484598	947148
10154	484661	947129
10155	484723	947111
10156	484787	947095
10157	484849	947075
10158	484913	947059
10159	484981	947050
10160	485016	946978
10161	485054	946910
10162	485087	946834
10163	485120	946757
10164	485145	946665
10165	485178	946590
10166	485210	946511
10167	485243	946435
10168	485284	946374
10169	485691	947027
10170	485893	947280
10171	485949	947248
10172	486011	947227
10173	486045	947153
10174	486082	947085
10175	486128	947033
10176	486184	947000
10177	486232	946955
10178	486279	946905
10179	486330	946863
10180	486367	946795
10181	486405	946727
10182	486447	946669
10183	486482	946596
10184	486532	946552
10185	486595	946534
10186	486662	946524
10187	486729	946514
10188	486770	946453
10189	486810	946390
10190	487028	946673
10191	487173	946813
10192	487206	946737
10193	487250	946681
10194	487383	946800
10195	487414	946719
10196	487449	946647
10197	487484	946574
10198	487519	946502
10199	487656	946626
10200	487755	946679
10201	487806	946638
10202	487917	946711
10203	487960	946655
10204	488006	946603
10205	488070	946587
10206	488114	946531
10207	488271	946695
10208	488833	947644
10209	488910	947652
10210	489019	947724
10211	489153	947842
10212	489201	947795
10213	489281	947808
10214	489357	947815
10215	489450	947855
10216	489522	947852
10217	489570	947806
10218	489618	947759
10219	489656	947691
10220	489700	947635
10221	489740	947572
10222	489777	947503
10223	489830	947465
10224	490132	947908
10225	490359	948206
10226	490420	948184
10227	490499	948196
10228	490550	948155
10229	490595	948100
10230	490646	948058
10231	490689	948001
10232	490730	947940
10233	490774	947884
10234	490819	947831
10235	490861	947770
10236	490901	947707
10237	490941	947645
10238	490982	947583
10239	491042	947558
10240	491093	947515
10241	491153	947491
10242	491198	947438
10243	491245	947389
10244	491286	947327
10245	491347	947304
10246	491810	948055
10247	491978	948238
10248	492027	948193
10249	492082	948159
10250	492131	948112
10251	492171	948049
10252	492211	947985
10253	492251	947922
10254	492291	947860
10255	492334	947800
10256	492471	947923
10257	492530	947897
10258	492571	947836
10259	492632	947813
10260	492671	947748
10261	492710	947683
10262	492751	947622
10263	492805	947583
10264	492846	947523
10265	492897	947481
10266	493276	948069
10267	493566	948486
10268	493615	948440
10269	493659	948383
10270	493711	948343
10271	493747	948271
10272	493788	948210
10273	493831	948151
10274	493872	948091
10275	493916	948035
10276	494048	948147
10277	494110	948126
10278	494149	948062
10279	494195	948009
10280	494230	947936
10281	494277	947886
10282	494318	947824
10283	494357	947758
10284	494396	947692
10285	494455	947666
10286	494510	947632
10287	494559	947585
10288	494972	948236
10289	495181	948495
10290	495236	948460
10291	495290	948424
10292	495331	948363
10293	495384	948324
10294	495425	948262
10295	495468	948204
10296	495584	948285
10297	495652	948276
10298	495696	948220
10299	495774	948228
10300	495813	948163
10301	495852	948096
10302	495884	948018
10303	495929	947963
10304	495973	947907
10305	496013	947844
10306	496066	947806
10307	496119	947767
10308	496157	947700
10309	496500	948214
10310	496552	948174
10311	496620	948162
10312	496703	948182
10313	496875	948369
10314	496957	948387
10315	497036	948397
10316	497093	948365
10317	497169	948369
10318	497224	948334
10319	497273	948289
10320	497326	948249
10321	497364	948182
10322	497403	948116
10323	497443	948052
10324	497481	947985
10325	497517	947914
10326	497971	948639
10327	498150	948840
10328	498200	948795
10329	498351	948943
10330	498406	948907
10331	498451	948852
10332	498492	948790
10333	498547	948755
10334	498590	948696
10335	498645	948660
10336	498700	948626
10337	498745	948571
10338	498787	948510
10339	498832	948456
10340	498872	948393
10341	498926	948355
10342	498965	948290
10343	499005	948226
10344	499045	948161
10345	499087	948102
10346	499259	948288
10347	499498	948604
10348	499559	948579
10349	499609	948534
10350	499750	948661
10351	499792	948601
10352	499835	948542
10353	499870	948470
10354	499908	948401
10355	499953	948347
10356	499995	948286
10357	500046	948245
10358	500085	948178
10359	500134	948131
10360	500196	948109
10361	500356	948272
10362	500455	948320
10363	500821	948873
10364	501112	949285
10365	501171	949257
10366	501222	949214
10367	501368	949351
10368	501408	949285
10369	501451	949227
10370	501489	949159
10371	501536	949108
10372	501599	949088
10373	501651	949046
10374	501698	948995
10375	501737	948930
10376	501779	948869
10377	501824	948813
10378	501862	948747
10379	501908	948694
10380	501949	948631
10381	501984	948558
10382	502026	948497
10383	502079	948457
10384	502120	948395
10385	502347	948684
10386	502572	948970
10387	502656	948989
10388	502753	949032
10389	502800	948980
10390	502835	948907
10391	502879	948850
10392	502919	948787
10393	502973	948750
10394	503013	948684
10395	503054	948623
10396	503096	948562
10397	503135	948496
10398	503186	948452
10399	503230	948396
10400	503282	948354
10401	503323	948292
10402	503364	948229
10403	503401	948160
10404	503442	948097
10405	503501	948068
10406	504020	948906
10407	504290	949275
10408	504332	949214
10409	504385	949174
10410	504453	949163
10411	504550	949206
10412	504602	949164
10413	504654	949123
10414	504694	949058
10415	504734	948994
10416	504779	948938
10417	504825	948886
10418	504868	948827
10419	504914	948774
10420	504952	948705
10421	504992	948642
10422	505029	948572
10423	505071	948511
10424	505109	948443
10425	505148	948376
10426	505186	948308
10427	505247	948283
10428	505298	948240
10429	505653	948766
10430	505709	948733
10431	505762	948692
10432	505884	948781
10433	505928	948725
10434	505968	948660
10435	506010	948600
10436	506050	948534
10437	506107	948502
10438	506146	948436
10439	506182	948365
10440	506225	948305
10441	506275	948261
10442	506354	948269
10443	506403	948221
10444	506442	948155
10445	506499	948122
10446	506552	948081
10447	506599	948031
10448	506641	947970
10449	506683	947910
10450	507218	948771
10451	507273	948735
10452	507322	948687
10453	507551	948977
